archive_member_path,archive_class_name,class_id,class_label,split,duplicate_group_id,duplicate_group_size,duplicate_group_reason
Peach___Bacterial_spot/6483.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_adb0d9f36c0a5f55,1,unique
Peach___Bacterial_spot/6536.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_a034bda781af905e,1,unique
Peach___Bacterial_spot/6554.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_551d1e9e944842d6,1,unique
Peach___Bacterial_spot/6580.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_2a7298dd863f7559,1,unique
Peach___Bacterial_spot/6593.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_1ee9960d63641b77,1,unique
Peach___Bacterial_spot/6599.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_52993f66e9d48d1d,1,unique
Peach___Bacterial_spot/6622.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_8fc4ea1cd36f3a83,1,unique
Peach___Bacterial_spot/6684.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_9a3092b67bd75421,1,unique
Peach___Bacterial_spot/6686.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_cba5defb3e05ce87,1,unique
Peach___Bacterial_spot/6710.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_85670a65eea912f1,1,unique
Peach___Bacterial_spot/6725.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_69172a04f718866f,1,unique
Peach___Bacterial_spot/6726.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_d7c5c3204358730f,1,unique
Peach___Bacterial_spot/6764.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_b1185d1c618824f9,1,unique
Peach___Bacterial_spot/678.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_3e0572a892e7ff1e,1,unique
Peach___Bacterial_spot/6785.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_2c7be89bfb009c15,1,unique
Peach___Bacterial_spot/6788.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_a03ad51b7718a90c,1,unique
Peach___Bacterial_spot/6796.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_bc27cbbf4c5a3f14,1,unique
Peach___Bacterial_spot/6800.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_d2964be1ba11fdf3,1,unique
Peach___Bacterial_spot/6812.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_f363e268cb574c48,1,unique
Peach___Bacterial_spot/6825.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_83f139e073e91842,1,unique
Peach___Bacterial_spot/6857.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_d86b4d9328bfd108,1,unique
Peach___Bacterial_spot/688.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_3b99afc1e0d513ed,1,unique
Peach___Bacterial_spot/6880.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_42e5544eab518a7c,1,unique
Peach___Bacterial_spot/692.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_e69e6061ad10e360,1,unique
Peach___Bacterial_spot/6932.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_0f5ff1c272e4a047,1,unique
Peach___Bacterial_spot/6947.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_15527cb18d527b13,1,unique
Peach___Bacterial_spot/6971.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_23042476c1a7444d,1,unique
Peach___Bacterial_spot/7018.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_12720849062bf06f,1,unique
Peach___Bacterial_spot/7032.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_34744e6900159979,1,unique
Peach___Bacterial_spot/7038.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_70b9bc6f911c39e7,1,unique
Peach___Bacterial_spot/7048.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_758bd6d3022e8f6c,1,unique
Peach___Bacterial_spot/7049.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_a000181d6e3cb2f3,1,unique
Peach___Bacterial_spot/7069.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_5c34b82f382d9922,1,unique
Peach___Bacterial_spot/7112.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_94c056675bd14a3e,1,unique
Peach___Bacterial_spot/7122.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_e377d2eb905f0abf,1,unique
Peach___Bacterial_spot/7141.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_43afc70e3b7c220e,1,unique
Peach___Bacterial_spot/7146.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_5695fc6e2f202c3f,1,unique
Peach___Bacterial_spot/7154.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_3bccb92f9c4b3a97,1,unique
Peach___Bacterial_spot/7156.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_cfa2450a05dcdd55,1,unique
Peach___Bacterial_spot/7163.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_4ecdf95b28593950,1,unique
Peach___Bacterial_spot/7166.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_dca2cd8c31aa1528,1,unique
Peach___Bacterial_spot/7175.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_46a23c29d812f4df,1,unique
Peach___Bacterial_spot/719.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_28095a98cf96edbf,1,unique
Peach___Bacterial_spot/7202.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_b1f4324bb2df1165,1,unique
Peach___Bacterial_spot/725.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_ad6d6de40013060f,1,unique
Peach___Bacterial_spot/7263.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_8e108969802902a2,1,unique
Peach___Bacterial_spot/7265.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_934b3f67df04258f,1,unique
Peach___Bacterial_spot/7272.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_b1794c532dfed3cb,1,unique
Peach___Bacterial_spot/7331.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_03d8457d75d0620f,1,unique
Peach___Bacterial_spot/7361.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_f88b89120558a4fc,1,unique
Peach___Bacterial_spot/7371.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_753f181029653d6d,1,unique
Peach___Bacterial_spot/7409.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_6daebb6483b89b29,1,unique
Peach___Bacterial_spot/7411.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_ab3570ce16e8f242,1,unique
Peach___Bacterial_spot/7414.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_f92f8ed959333569,1,unique
Peach___Bacterial_spot/7426.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_306e6f243c369775,1,unique
Peach___Bacterial_spot/7429.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_5cdd5a93aca95428,1,unique
Peach___Bacterial_spot/743.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_2e70a4c9c7898157,1,unique
Peach___Bacterial_spot/7433.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_6cc0a7e443e1a948,1,unique
Peach___Bacterial_spot/7458.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_ef627ad1144d5100,1,unique
Peach___Bacterial_spot/7471.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_e65c001319a73ffb,1,unique
Peach___Bacterial_spot/7487.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_2dfba24a6d86a202,1,unique
Peach___Bacterial_spot/7517.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_057df057f2728169,1,unique
Peach___Bacterial_spot/7542.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_c3e47802c344bd09,1,unique
Peach___Bacterial_spot/756.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_0f53d72b9a50e058,1,unique
Peach___Bacterial_spot/7583.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_958325752143e2ab,1,unique
Peach___Bacterial_spot/7598.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_be9d4670143a59d5,1,unique
Peach___Bacterial_spot/7609.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_2e3b995ec020cb20,1,unique
Peach___Bacterial_spot/7619.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_89c2715c8ab7df1d,1,unique
Peach___Bacterial_spot/7623.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_dcb5ced1c08b5f7d,1,unique
Peach___Bacterial_spot/7630.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_4a8fcc0df5f1edec,1,unique
Peach___Bacterial_spot/7655.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_8dcac75d7752f7c0,1,unique
Peach___Bacterial_spot/7660.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_a9d0a32cb5197aa5,1,unique
Peach___Bacterial_spot/7683.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_6a5599fc0a88a8ae,1,unique
Peach___Bacterial_spot/7709.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_b260cf3254fb1d8c,1,unique
Peach___Bacterial_spot/7738.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_f4366d5b2d944a21,1,unique
Peach___Bacterial_spot/7750.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_6cb71cc73d9ac8aa,1,unique
Peach___Bacterial_spot/7758.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_46598d71cda974bb,1,unique
Peach___Bacterial_spot/78.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_15294431977716b3,1,unique
Peach___Bacterial_spot/7816.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_7cc6e4bc3a3dfc3d,1,unique
Peach___Bacterial_spot/7838.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_20cb96337713ab3b,1,unique
Peach___Bacterial_spot/7872.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_cae69383f1649e8d,1,unique
Peach___Bacterial_spot/7942.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_e12f080de14f581e,1,unique
Peach___Bacterial_spot/7971.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_c37672014a017e16,1,unique
Peach___Bacterial_spot/8065.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_835c1f8caea9af05,1,unique
Peach___Bacterial_spot/8085.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_75017d2d00f693a6,1,unique
Peach___Bacterial_spot/809.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_8c2a24523ea1f472,1,unique
Peach___Bacterial_spot/8128.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_6e63a8af0e9e166a,1,unique
Peach___Bacterial_spot/8183.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_8f2a63a92844e5e5,1,unique
Peach___Bacterial_spot/819.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_cb27ee42d3d7a6c0,1,unique
Peach___Bacterial_spot/8198.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_4c21c9b31c18a7ab,1,unique
Peach___Bacterial_spot/8219.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_dad4d471e84b84da,1,unique
Peach___Bacterial_spot/8223.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_1a69f674b94d6d8d,1,unique
Peach___Bacterial_spot/8248.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_8a5eb29bea4265c2,1,unique
Peach___Bacterial_spot/8312.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_161dd7c29f44d353,1,unique
Peach___Bacterial_spot/8325.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_3f54ee9bb48468e3,1,unique
Peach___Bacterial_spot/8431.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_9bd841e146d73da6,1,unique
Peach___Bacterial_spot/8456.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_eca407c9c9ae587c,1,unique
Peach___Bacterial_spot/846.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_dbfe18c250b4956b,1,unique
Peach___Bacterial_spot/8498.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_2e449c423d6c97f4,1,unique
Peach___Bacterial_spot/8517.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_9d4f37ef61b2a766,1,unique
Peach___Bacterial_spot/8531.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_5c6c24776df83ff3,1,unique
Peach___Bacterial_spot/8536.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_67f842ec26c2e272,1,unique
Peach___Bacterial_spot/8586.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_8f3662bc749f6e2f,1,unique
Peach___Bacterial_spot/8594.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_51b6f5387d0d6ad8,1,unique
Peach___Bacterial_spot/865.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_ac7fea78e2ee089f,1,unique
Peach___Bacterial_spot/8671.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_80f4a77ee9f73823,1,unique
Peach___Bacterial_spot/8676.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_438ddab6cb2e958e,1,unique
Peach___Bacterial_spot/8736.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_f24982f23d3a2770,1,unique
Peach___Bacterial_spot/8772.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_387e818587569120,1,unique
Peach___Bacterial_spot/8773.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_3dc6f6aef7a08a7d,1,unique
Peach___Bacterial_spot/8839.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_20bd7681c6fc7f05,1,unique
Peach___Bacterial_spot/8856.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_e400223a451a3b75,1,unique
Peach___Bacterial_spot/8882.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_06a10ad4eb04b092,1,unique
Peach___Bacterial_spot/8913.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_7cc2aac030602fe1,1,unique
Peach___Bacterial_spot/8917.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_4f6a1b594aece2da,1,unique
Peach___Bacterial_spot/8970.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_33a44241322ed34c,1,unique
Peach___Bacterial_spot/899.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_e9988fbe05db1fe9,1,unique
Peach___Bacterial_spot/9016.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_c6cb543f2034d49a,1,unique
Peach___Bacterial_spot/9020.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_1ed9dbcaa602fba6,1,unique
Peach___Bacterial_spot/9048.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_438beab0bdffcd15,1,unique
Peach___Bacterial_spot/9054.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_ec06604a7db37654,1,unique
Peach___Bacterial_spot/9073.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_c4a2ad2e34b89a11,1,unique
Peach___Bacterial_spot/9097.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_2a865c1628ef63b2,1,unique
Peach___Bacterial_spot/9107.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_74bda8afb3531f4d,1,unique
Peach___Bacterial_spot/9114.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_1cf11eb36e9ec733,1,unique
Peach___Bacterial_spot/9167.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_e05e5503ff309387,1,unique
Peach___Bacterial_spot/9195.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_e6f8d12f7ea9e87e,1,unique
Peach___Bacterial_spot/9212.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_17ac708b1f1d2a1a,1,unique
Peach___Bacterial_spot/9259.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_45e20f2daf2ddc0d,1,unique
Peach___Bacterial_spot/9279.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_6349e95324286933,1,unique
Peach___Bacterial_spot/9282.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_d07843f6daa6b2d2,1,unique
Peach___Bacterial_spot/9318.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_73ee6f80750ae24c,1,unique
Peach___Bacterial_spot/9331.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_725b6adeec23a53d,1,unique
Peach___Bacterial_spot/9377.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_11e77e90951b9ea3,1,unique
Peach___Bacterial_spot/9381.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_79bfcfb4bea62cc4,1,unique
Peach___Bacterial_spot/9387.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_6165a10856ffb640,1,unique
Peach___Bacterial_spot/9429.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_c021d8f92da7fa52,1,unique
Peach___Bacterial_spot/9438.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_8dc1f304cf1937f8,1,unique
Peach___Bacterial_spot/9439.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_af3e5abc140d1cb4,1,unique
Peach___Bacterial_spot/9442.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_72387710c90d8a79,1,unique
Peach___Bacterial_spot/9444.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_0395016092260999,1,unique
Peach___Bacterial_spot/9449.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_c39927b4b3b2939b,1,unique
Peach___Bacterial_spot/9454.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_85fec271c1a79994,1,unique
Peach___Bacterial_spot/9458.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_bad9d65445cb01b6,1,unique
Peach___Bacterial_spot/9461.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_0d3b4440e6f6002b,1,unique
Peach___Bacterial_spot/9468.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_b6ed75643e1300c2,1,unique
Peach___Bacterial_spot/9472.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_be0979244a1f66d7,1,unique
Peach___Bacterial_spot/9484.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_2006fd164d2f29f8,1,unique
Peach___Bacterial_spot/9495.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_9428caa5d396afb6,1,unique
Peach___Bacterial_spot/9510.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_175475259df390a8,1,unique
Peach___Bacterial_spot/9523.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_126761dacdbc2b38,1,unique
Peach___Bacterial_spot/9530.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_29352e3c9e4ef920,1,unique
Peach___Bacterial_spot/9552.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_ad9c59848449555e,1,unique
Peach___Bacterial_spot/9563.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_4e7491ee6cbe74bb,1,unique
Peach___Bacterial_spot/9569.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_20f16c4c66a7a92b,1,unique
Peach___Bacterial_spot/957.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_5d8c4f5989a90fbd,1,unique
Peach___Bacterial_spot/9573.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_d2175b96efac3912,1,unique
Peach___Bacterial_spot/9575.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_f550ad9dde1704e8,1,unique
Peach___Bacterial_spot/9580.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_517f3330f8f258d6,1,unique
Peach___Bacterial_spot/9659.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_ae9bed3bbba1c4b4,1,unique
Peach___Bacterial_spot/9690.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_4af13172d8a4f711,1,unique
Peach___Bacterial_spot/9698.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_2b7283112bfa9c26,1,unique
Peach___Bacterial_spot/97.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_0673257a196f89b9,1,unique
Peach___Bacterial_spot/9706.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_dd5b66522d0b776f,1,unique
Peach___Bacterial_spot/974.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_d076b2acd1a3dbb5,1,unique
Peach___Bacterial_spot/9755.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_e722a9a648262ff7,1,unique
Peach___Bacterial_spot/9774.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_08630f69de9d39ae,1,unique
Peach___Bacterial_spot/9779.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_d776a8ecc75ce1a8,1,unique
Peach___Bacterial_spot/978.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_81e3e79d68fd0f75,1,unique
Peach___Bacterial_spot/98.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_28e44e35aa90e8f1,1,unique
Peach___Bacterial_spot/9807.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_ec141e8b60b233af,1,unique
Peach___Bacterial_spot/9820.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_4ebe7700b55c8065,1,unique
Peach___Bacterial_spot/9824.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_4d201f452f5a1947,1,unique
Peach___Bacterial_spot/9844.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_7db22888c5c081fc,1,unique
Peach___Bacterial_spot/9865.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_942b03df0b9ccfa8,1,unique
Peach___Bacterial_spot/9868.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,test,g_f2f5702ee16a6eea,1,unique
Peach___Bacterial_spot/9887.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_1b70323502bd68a6,1,unique
Peach___Bacterial_spot/9920.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_f362eb07efb65720,1,unique
Peach___Bacterial_spot/9930.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_ed1d3d2f243ab572,1,unique
Peach___Bacterial_spot/9932.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_a4555e20fee7e642,1,unique
Peach___Bacterial_spot/9939.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_f663c790156f648b,1,unique
Peach___Bacterial_spot/994.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,validation,g_d99be43bd3fdf8b3,1,unique
Peach___Bacterial_spot/9983.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_b37535b0c8ec37f3,1,unique
Peach___Bacterial_spot/9985.jpg,Peach___Bacterial_spot,16,Peach___Bacterial_spot,train,g_81a8cd2ba3e5bd2c,1,unique
Peach___healthy/10025.jpg,Peach___healthy,17,Peach___healthy,validation,g_5e102b80749a2d54,1,unique
Peach___healthy/10149.jpg,Peach___healthy,17,Peach___healthy,train,g_cb12fd39e28eb744,1,unique
Peach___healthy/10298.jpg,Peach___healthy,17,Peach___healthy,test,g_d0204426e22fc608,1,unique
Peach___healthy/10327.jpg,Peach___healthy,17,Peach___healthy,train,g_b0fd4d485b5c73da,1,unique
Peach___healthy/10558.jpg,Peach___healthy,17,Peach___healthy,train,g_dce45fd6934b41b6,1,unique
Peach___healthy/10802.jpg,Peach___healthy,17,Peach___healthy,train,g_ca4b90fae07796c3,1,unique
Peach___healthy/10811.jpg,Peach___healthy,17,Peach___healthy,validation,g_febd311a3df1b185,1,unique
Peach___healthy/11033.jpg,Peach___healthy,17,Peach___healthy,train,g_fa0c9fbec0a7b158,1,unique
Peach___healthy/11264.jpg,Peach___healthy,17,Peach___healthy,test,g_cfdee8f7837b5c0b,1,unique
Peach___healthy/11286.jpg,Peach___healthy,17,Peach___healthy,test,g_acab4d1e21e82415,1,unique
Peach___healthy/11335.jpg,Peach___healthy,17,Peach___healthy,train,g_b048a808f059adb0,1,unique
Peach___healthy/11370.jpg,Peach___healthy,17,Peach___healthy,test,g_a6960a4b8cca22a9,1,unique
Peach___healthy/11740.jpg,Peach___healthy,17,Peach___healthy,train,g_6ecd7cc73ceb6b26,1,unique
Peach___healthy/12134.jpg,Peach___healthy,17,Peach___healthy,train,g_f78e4edb0fe544c9,1,unique
Peach___healthy/12146.jpg,Peach___healthy,17,Peach___healthy,train,g_39a9f92ff108d2d0,1,unique
Peach___healthy/1230.jpg,Peach___healthy,17,Peach___healthy,train,g_57733149758e07df,1,unique
Peach___healthy/12307.jpg,Peach___healthy,17,Peach___healthy,train,g_cd514d642753418d,1,unique
Peach___healthy/12495.jpg,Peach___healthy,17,Peach___healthy,test,g_012fc14f31cdeefd,1,unique
Peach___healthy/12623.jpg,Peach___healthy,17,Peach___healthy,train,g_b19ab40a5fc6842d,1,unique
Peach___healthy/1273.jpg,Peach___healthy,17,Peach___healthy,train,g_bb846768f7b51d57,1,unique
Peach___healthy/12950.jpg,Peach___healthy,17,Peach___healthy,validation,g_1ae4254a3596bc70,1,unique
Peach___healthy/12982.jpg,Peach___healthy,17,Peach___healthy,test,g_8eff61b895e722b0,1,unique
Peach___healthy/13055.jpg,Peach___healthy,17,Peach___healthy,test,g_e8188cf778c381ec,1,unique
